,Industry Name,Latitude,Longitude,Category,District Name,Sector Name,Activity Name,Pollution Index Category,Total Workers
2112,Chowdam parvathi looms,14.8508032,78.3893775,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2113,SSV CREATIONS,14.7097018,76.8501662,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,6
2114,M JAYA PRAKASH,13.4207986,79.5963364,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2115,Jaya Lakshmi looms,14.8489551,78.3875829,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2116,Vishnu tilors,14.3516247,77.996122,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2117,sharada looms,14.8505398,78.3874409,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2118,SHANKARA CHARI TAILORING UNIT,13.8930017,77.5545184,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2119,A MADHUSUDHAN REDDY POWER LOOMS,14.1498382,77.8729933,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2120,G S NARASIMHA MURTHY TAILOR SHOP,13.8217541,77.5233541,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2121,Ramesh hand looms,14.8489522,78.3875831,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2122,swami tailors,18.7953944,84.3648841,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2123,SM taylor,14.7500593,78.5476874,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2124,SMILY LADIES TAILOR SHOP,14.7456917,78.5544018,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2125,YASEEN TAILORS SHOP,14.7470043,78.5553411,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2126,friends tailor,14.7469478,78.5469764,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,3
2127,venkatrao tailor,18.8035904,84.3658743,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2128,basavakota paradesi twisting mill,16.5260814,81.694672,Micro,West Godavari,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2129,SM TAILORS,14.7502673,78.5560606,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,3
2130,Sreenivasa tailors,14.3535197,77.9947417,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2131,Sri venkata Laksmi cottage silk,16.5260806,81.6946725,Micro,West Godavari,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2132,NAVYA GARMETS INDUSTRY,16.7650263,81.5834623,Micro,West Godavari,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,4
2133,Vijayalakshmi tailoring shop,14.351662,77.9962647,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2134,V k kesavan,13.322342,79.5793041,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,3
2135,agasthya ladies tailors,14.7499829,78.5493828,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,3
2136,FINE TAILORS,14.7450546,78.5563254,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2137,AL AMIN TAILORS,14.7477778,78.5534424,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,4
2138,zahuroodin tailor shop,13.6925934,77.4922441,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2139,APNA tailours,14.7512292,78.5436459,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2140,K R Sudha,13.42517,79.587,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2141,FUTURE FIRST TEXTILES INDIA,14.9009372,78.0065165,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,36
2142,P N VOORAPPAN POWERLOOMS,13.321814,79.5787723,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2143,AJANTA TAILORS,14.7487737,78.5505556,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,3
2144,C G Bhaskar,13.42517,79.587,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2145,M K Ravi,13.42517,79.587,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2146,NEW LUCKY LADIES FASHIONS TAILORING,14.7492025,78.5506069,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2147,Vijaya Lakshmi tailors,18.3220445,82.8800821,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2148,P S Rajendran powerlooms,13.3200201,79.5805366,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,3
2149,Ganesh Tailoring,16.4262903,80.5658073,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2150,V C Paramasivam powerlooms,13.3209636,79.5791395,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,3
2151,srinivas handlooms,14.8492817,78.3859742,Large,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,10
2152,VENU TAILORS,18.3338143,82.865923,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2153,eswaraiah handloom,14.8667065,78.3844004,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2154,NEW MODEL TAILORS SHOP,18.3334459,82.8680113,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2155,Royal tailors,18.3242716,82.8800563,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2156,E Parthiban,13.322042,79.5772789,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,4
2157,RAMESH TAILORS SHOP,14.7486822,78.5535012,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2158,R E VISWANADHAN,13.4207986,79.5963364,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2159,S R KUPPASWAMY,13.4210829,79.5932898,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2160,venkata ramaiah handloom,14.8689878,78.386889,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2161,Priya Tailors,18.2956896,83.8868906,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2162,Sattibabu tailors,18.3239279,82.8797086,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2163,Bhagyavathi Industries,16.5863406,81.9676648,Micro,East Godavari,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2164,A SHIVALINGAM,13.4198358,79.5939059,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2165,sreenivasa tailors,14.3477234,77.9913842,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,4
2166,SM Ponnappan,13.322042,79.5772789,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,3
2167,YADDULA CHALAPATHI HANDLOOMS,14.6632624,77.6072493,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2168,A V RAMASWAMY see,13.4198388,79.5939054,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2169,EMMANUEL HANDI CRAFTS,16.4340479,81.6844808,Micro,West Godavari,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,5
2170,A G ARAPPA MODALI,13.4198394,79.5939062,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2171,R A MOHAN,13.4148552,79.5991449,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2172,S S LAKSHMANAN,13.4210818,79.5932904,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2173,P V MANIGANDAN POWERLOOMS,13.3218398,79.5787861,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2174,CLASSIC TAILORS SHOP,18.3229151,82.8794961,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2175,SRI VENKATA SAI CHANDRA TEXTILES,14.7466018,78.5430052,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,3
2176,GAYATRI CLOTHING  READYMADE COMPANY,14.7053103,76.8491295,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2177,SALLA KESAVULU SAREES DESIGNER,13.9683713,79.5982408,Micro,S.P.S.R. Nellore,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2178,Dharmabrothers tailors,18.6186906,83.9613617,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2179,RAVI TAILOR,18.7710895,84.4679623,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2180,simhachalam tailoring,18.61622,83.9650002,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2181,Ponnambalam Powerlooms,13.3200201,79.5805366,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2182,RAJESH TAILORS,14.7478002,78.5534427,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2183,Jaya chandran traders,13.3187112,79.5786427,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2184,MANUS BOUTIQUE,14.7478171,78.5534607,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,3
2185,GOLDEN TAILORS,18.7870442,84.4749365,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2186,youth tailor shop,18.3329937,82.8756712,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2187,vasu tailors,18.61868,83.9610309,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2188,Vanthala Gnanajyothi,18.332222,82.8671575,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2189,Galuguboyina swami,18.332222,82.8671575,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2190,N tailors,18.6169489,83.976245,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2191,Ramu tailors,18.6169489,83.976245,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2192,aadhivirat tailoring shop,18.6101045,83.9471365,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2193,Satish Tailors,13.8332467,77.5603298,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2194,Chellarao Tailors,17.5457698,83.0396618,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2195,Lakshmi Prasanna fashion Designing and Garments Making,14.4462936,79.9715035,Micro,S.P.S.R. Nellore,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,10
2196,N J GARMENTS,16.5367242,81.9843315,Micro,East Godavari,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2197,K VISWANATHAM CHETTY CLOTHES MERCHANTS AND MACHING CENTRE,13.6311741,79.4166766,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2198,D N shanmugam,13.4236428,79.587559,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2199,BEE APPARELS,13.5641566,78.5130356,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,40
2200,C A Kovalan Powerlooms,13.3202984,79.5817046,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,4
2201,HARITHA TEXTILES,13.9651136,79.5977982,Micro,S.P.S.R. Nellore,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2202,A K Govindarajulu,13.4181975,79.5934852,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2203,ESWAR GENTS TAILORS,14.3483965,79.2287815,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2204,narayanaswsmy weavering unit,14.4977725,77.8047405,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2205,P Balakrishnan,13.4168126,79.5934469,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2206,S PShanmugam,13.4168111,79.5934389,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2207,uday sports wear,15.3945316,77.5004815,Micro,Kurnool,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,3
2208,SRI SIRI GAYATHRI TEXTILES,17.0741696,82.1399135,Micro,East Godavari,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,9
2209,venkateshulu weavering unit,14.493517,77.8122468,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2210,7 Colours Boutique,13.6445742,79.4297741,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2211,G SGovindan,13.4168119,79.5934438,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2212,C P Mayan,13.4150296,79.6033576,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2213,IMAGE Tailors,13.9571416,79.3508435,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,3
2214,M S GUNASEKAR,13.3180121,79.568257,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2215,C Anandan,13.4168133,79.5934515,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2216,A Meghavarnam,13.416807,79.5934393,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2217,S V  Babu,13.4150296,79.6033576,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2218,V Mani,13.4150296,79.6033576,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2219,V E Murugesan,13.4150296,79.6033576,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2220,C Govindarajulu,13.4150296,79.6033576,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2221,A Thyagarajan,13.416807,79.5934393,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2222,MANJULA READYMADE GARMENTS,15.2109078,79.900171,Micro,Prakasam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2223,LAKSHMI VENKATESWARA POWER LOOMS,13.854519,77.503714,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2224,A V Dandapani,13.4168111,79.5934389,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2225,A V Arunachalam,13.4164622,79.5777274,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2226,V Elumalai,13.4167931,79.5934382,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2227,Shanmuga ladies tailoring works,13.9556251,79.3525329,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2228,D S R TEXTILES,15.8313495,80.3626213,Small,Prakasam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,8
2229,K Gopi,13.317463,79.5791208,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2230,S Karthikeyan,13.3219151,79.53407,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2231,L Sureshreddy,13.4150296,79.6033576,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2232,A Sorakayulu,13.4167931,79.5934382,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2233,Vivek Garments,16.5460114,80.6380823,Micro,Krishna,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,16
2234,V Thirumalesan,13.4168096,79.5934454,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2235,BVM DRESS,14.7036147,76.8488149,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,5
2236,SL CREATION,14.6975908,76.855088,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,7
2237,Umanthi textiles and tailors,14.4700589,78.8273625,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,5
2238,ITHIHA FASHIONS AND LIFESTYLE,14.4836566,78.8235758,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2239,Sri Krishna Veni Readymade and Garments,16.3696432,80.8382978,Micro,Krishna,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,14
2240,K R GOVINDHARAJULU,13.3141814,79.5688777,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2241,latha enterprises,16.5274459,80.6449864,Micro,Krishna,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2242,Tulasi Sarees,13.9591078,79.3485952,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2243,Siri fabrics,15.7931297,78.032916,Micro,Kurnool,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,7
2244,swarna latha spintex,16.6270039,80.932389,Medium,Krishna,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,10
2245,Dinesh creations,14.7062938,76.8520456,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,9
2246,Sri kanaka durga ladies tailor and embroidery,17.685298,82.987108,Micro,Visakhapatnam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,4
2247,MS JYOTHI GARMENTS,13.5753826,78.5076123,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,11
2248,KVGS CLOTH TRADERS,13.8287393,77.4933195,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,3
2249,GO GREEN GARMENTS,13.5609161,78.4944946,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Orange,5
2250,mens look tailor,14.115012,78.156653,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2251,A G FASHIONS,13.5608481,78.4945439,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Orange,5
2252,bala vengal reddy weavering,14.493517,77.8122468,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2253,ramu tailors,14.7567349,78.544394,Micro,Kadapa,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,3
2254,Anand tailors,16.9051597,81.6762987,Micro,West Godavari,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2255,Sri Lakshmi sai Rao tailoring shop,16.9052581,81.6745253,Micro,West Godavari,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,3
2256,new unique passion tailors,14.1170061,78.1569776,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2257,Aruna fashions,18.7396024,84.3382075,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2258,JP textiles,16.2993112,81.2059223,Medium,Krishna,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,10
2259,SRI MANJUNATHA POWERLOOMS TEXTILES,13.8348179,77.4844286,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,8
2260,Tom fashions,13.3608548,78.5691016,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,9
2261,international clothing company 01,13.5625487,78.5148189,Small,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,670
2262,KULLI TEX,13.3177866,79.5697973,Small,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,10
2263,KHASIM BEE LADIES TAILORS,15.7224981,79.2615008,Micro,Prakasam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2264,ASHA TAILORING SHOP,15.7224981,79.2615008,Micro,Prakasam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2265,NM Textiles,14.678225,77.603281,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2266,MANJUNADH garments,14.5151077,80.0180344,Micro,S.P.S.R. Nellore,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,12
2267,Mukthapuram Ravikumar,14.6632624,77.6072493,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,2
2268,krtk tailoring shop,14.1134995,78.1572482,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2269,SUMATHI TAILORINGS,14.1166853,78.1572355,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2270,LN APPARELS,14.7035913,76.8525787,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,3
2271,PADMAVATHI LADIES TAILORS,14.117013,78.1572133,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2272,GOWRI LADIES CORNER,14.670247,77.6026642,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2273,SHIVA TAILORS,14.1170887,78.1562879,Micro,Anantapur,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,2
2274,SND GARMENTS,18.7740302,83.8729793,Micro,Srikakulam,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,11
2275,INDIRA SAREES MANUFACTURING  AMP SAREE MATERIAL,13.9696851,79.5987555,Micro,S.P.S.R. Nellore,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,White,1
2276,geetha garments,15.855869,78.2642224,Micro,Kurnool,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
2277,MILUN TEXTILES,13.2005022,78.7251185,Micro,Chittoor,TEXTILES,ALL TYPES OF TEXTILE GARMENTS CLOTH ACCESSORIES,Green,1
